campaign_id,campaign_name,campaign_type,motivation
3adc493b-0fc2-4949-8df3-d180ebb79b97,Perez-Parker,Hacktivism,Quite structure stage glass return. Discover sea painting find.
0d8e80b3-cd79-4ecb-8f87-3c23dff38613,Roberts-Smith,Nation-State,Major page admit paper population. Better officer just.
b7adf2f7-985a-462c-9eec-5959813520f8,Arroyo-Bryan,Cybercrime,Necessary today network hold. Blue skin write least.
638768a2-6c96-4a4b-a2ae-b16cf55c0752,"Martinez, Hayes and Johnson",Cybercrime,Young old cause high and mother. Quality spring forget former effort even party. Whole like floor.
54aa8b4c-beb2-40d9-ae40-625ecf506403,"Bauer, Collins and Snyder",Nation-State,Task cover team scientist. Discussion man property management. Common energy rest per. Ago past floor set.
f72420e5-26c8-4a26-bc66-960b7b8a8f0a,Villarreal Ltd,Nation-State,Cup political doctor cold rich scientist appear standard. Music Congress state improve article seat guess. Foreign politics thus send push tend record fact.
61682d42-8903-42e9-9190-41767672d57c,"Jefferson, Reeves and Hawkins",Hacktivism,Decide phone about seven stop. Recent mean exactly site wrong upon. Worker end fire before main marriage.
cbd885ae-95cb-4f37-a76c-3b4453def6f0,Anderson Ltd,Hacktivism,Represent never positive kitchen many meet upon. Word player determine customer staff red because job. Big spring TV if.
03099dda-7100-4601-bef0-be86788d021a,Harrison LLC,Nation-State,May former coach commercial choose draw mother. Game result bill attention artist.
8f7d0e49-371f-4c11-9fc6-887bc941227f,"Lee, White and Byrd",Nation-State,Education may usually car. Mean station service remember environment. Small talk feel eye middle reason marriage short. Consider bit soon quality sort.
a63ec5b6-bc54-4051-9958-6017bb056aa8,Ross LLC,Hacktivism,Example rest surface must. Least old plan act. Form citizen color account media cut.
14f17e34-901a-42a6-94d0-86dcfeb5d1ae,White-Hartman,Nation-State,Success good visit author marriage seven suffer after. Now effect produce I hot. Add interest section before physical positive agreement or.
30d83d79-0cd3-4e67-a3e5-6990f38b6708,Davis-Hopkins,Hacktivism,Soon check quality analysis.
82a7f49a-2006-41ee-b952-b16959fd6513,"Marshall, Wade and Walsh",Cybercrime,Alone rather seven whether list. Few strategy option well green head. Property book threat drug care site.
98fa8e3b-be71-4b8d-b4fb-c8b1b77524ba,"Hernandez, Flores and Reyes",Nation-State,Send could avoid start true attention pick. Although available best exist specific training almost. Less bag out score.
b49f9237-1c83-46a3-b002-1eed38e3a8e7,Mitchell-Ford,Hacktivism,Lot year even suggest last Republican human detail.
7007b27e-f8a2-43fc-9417-aff8f7905387,"Romero, Campbell and Parsons",Hacktivism,Camera consumer growth stop teacher also fly. Community investment herself.
215479e8-2997-446f-baa0-aee6ce897d19,Webster PLC,Nation-State,Part any yeah morning sea doctor reach. Politics hard through stock image about.
839c9f88-9d39-4273-b371-825c38f6fa14,Allen-Smith,Hacktivism,Teacher several rest and country. Respond red heart phone reality. Land whether stage shoulder under hair project common.
7ceecdaf-8af7-4e23-9c96-720ac9f117ea,Delgado-Turner,Hacktivism,Floor open certainly quite television left. Other tell business student. Example market generation.
bbc43d7f-a643-4d25-8fa5-bb91a61cb87e,"Evans, Fuentes and Jones",Nation-State,Happy water each local will happen believe. Smile listen onto front reflect no friend. Author else look radio. Player seek entire worker make check fact.
777ab559-6449-409f-b28f-3f3e49441cc0,"Cervantes, Keith and Jones",Nation-State,Both along score Mrs customer mother. Rich degree father.
51cb2126-a465-461a-91d3-a8e792878b04,Gonzalez-Ayala,Hacktivism,Medical production prepare here energy plan. Back any remember high speak.
d2a61341-192f-4c6a-a4da-85993b54d64e,"Koch, Johnson and Hutchinson",Cybercrime,Story place quite general stock reason check listen. Baby general community place social national mind.
5cb1131c-2fdb-4b75-bf5e-4461051adca2,"Moore, Tucker and Weber",Nation-State,Them everything hundred under attack.
ef9de524-3ea4-44ac-a081-0c2349f8083c,Anderson-Kelly,Cybercrime,Choose protect section animal listen task indicate. Store team never over simply yes including bill. Become travel common.
731b43ad-83eb-43d3-86c3-fc0f4cc88ade,Ramsey-Sanchez,Cybercrime,Series however throughout back dinner. National market whom. Process both share personal.
760e23d2-685e-430a-b0b6-69f038edfd86,Miller-Pierce,Hacktivism,Statement into maintain size traditional language. Finish watch position attention same a we. World determine drug window.
aa3abf38-cbe5-44a7-b3a9-3d723d49b263,Marshall-Carroll,Hacktivism,City hair he daughter later. Allow change throw provide social. Job agent career on interest network very study. Woman guy network seem.
ce9aa84b-d2c7-4e40-937a-0c5c90f647bd,"Watson, Lee and Davis",Cybercrime,Money plant cup will country economy. All individual painting prove wrong.
2ff0dbeb-13d0-4135-8676-2de039a46026,Roman PLC,Nation-State,Among like live visit.
7f17ed48-2886-482c-8842-bfe3be56f634,Shelton LLC,Nation-State,Up near enough sort happen quality heart. Wind cut hospital measure professional.
268848d3-ee34-483d-9d85-f575ac21bf9f,Woods-Brandt,Cybercrime,Kid contain product look. Keep list color manager scene. Assume law federal.
884a83f5-bf14-4dba-a8d4-8882bc263754,Moore-Lucas,Cybercrime,Beyond go dark face today meeting whole.
f3265f0a-f5c8-47aa-b241-adccf3946d88,Gibson-Bruce,Hacktivism,Course free music spring thus should me. Happen box Mrs such and visit.
e9d36f85-41af-4ac6-b4b2-71276a9c5b57,"Smith, Spencer and White",Hacktivism,Either success rather office. Major late girl discussion. Prove than send best rest.
946cfa50-02b3-4489-85a8-ef5d81582753,House-Foster,Hacktivism,Agree sign enough always break suffer maybe. Among public range open put couple. Difference question surface box large phone real. Form both adult security note have maintain far.
442ea747-1337-4412-9a64-732d3759dbdf,Freeman-Mcguire,Cybercrime,Staff situation fight suddenly born rise minute. Southern discover worker travel special explain.
4ef34793-1428-44ea-b7a5-bdd590dfa84e,Kelly and Sons,Hacktivism,Company sense her book word book door toward. Available bank ground must.
953bd2b6-d520-4938-92f1-93ff8b166bd0,"Richard, Myers and Moore",Hacktivism,Involve staff worry family ready his rule. Admit effect accept ability wait there respond. Street you media be before.
3e250592-2280-4cee-a24d-78f5f337e2aa,"Ho, Strickland and Silva",Hacktivism,Morning society occur executive store or.
b0ff8fd1-62f5-4bfa-bd24-232b4d013f6c,Hebert Ltd,Cybercrime,Myself fire clear someone. Congress hand drug hotel perhaps.
c9c7149b-5909-4f2b-8a8d-7ac1cb0313fa,"Parker, Lee and Thomas",Nation-State,Tax recent decision dinner nature time.
95416995-3d9f-459a-95d9-7e5b0b531913,Harmon and Sons,Cybercrime,Brother either decision glass tonight add. Able dog plan someone after discussion. Fire attorney check.
cad2a259-5f34-44b1-916f-119a94babb76,"Riggs, Thomas and Love",Cybercrime,Film concern tough on. Letter that management effect.
cb6c4f2c-50dd-40ec-827c-c90aa2fc6cec,Wilson-Rowe,Cybercrime,Since member both reason nor forget especially program. Discover public pattern democratic.
