,Sensor_Type,Satellite_Imagery_Index,IoT_Device_Type,Crop_Type,Crop_Rotation_Practice,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Yield_Monitoring
985,Moisture,EVI,Weather Station,Cotton,Yes,26.699390989623716,184.00124627414124,4.086567178432943,4.9602983770360485
986,Moisture,LAI,Drone,Cotton,Yes,28.05802022326742,75.79556027653145,7.1395655786554,4.5320035975923245
987,Temperature,EVI,Weather Station,Soybean,Yes,26.2883839442935,113.10233555613927,4.299186591987757,6.082557403590953
988,Moisture,EVI,Drone,Cotton,Yes,19.183182607518226,174.92646393002562,7.954098669303686,3.176514954590189
989,Temperature,NDVI,Drone,Cotton,No,15.035769066937688,52.88475551851403,6.699185718406223,1.7101294532612397
990,Temperature,NDVI,Soil Sensor,Cotton,Yes,17.406403509010445,66.83020501484643,7.0137988409684215,1.2197288333999992
991,Nutrient,LAI,Drone,Cotton,No,10.40472465279901,198.5847819135102,4.983215425111464,3.2613324712041436
992,Temperature,NDVI,Soil Sensor,Corn,Yes,20.479863349293343,92.05912678855259,6.6954615756787526,1.8243283073002183
993,Nutrient,NDVI,Drone,Soybean,No,20.101156005408175,196.331479058593,4.172879749019829,4.027065746686901
994,Temperature,EVI,Weather Station,Soybean,Yes,20.505009296609764,77.37973265130108,7.351302879694403,7.9564018632378
995,Temperature,NDVI,Weather Station,Cotton,Yes,29.480624499441276,104.16416645110034,4.67849637212629,7.446648974381545
996,Temperature,LAI,Drone,Corn,No,28.229080069096785,162.93041667553558,6.789432267335082,6.498348605092259
997,Nutrient,EVI,Drone,Soybean,Yes,13.23425556660216,148.66676108572676,4.897922004930914,8.672502194915308
998,Nutrient,LAI,Weather Station,Soybean,Yes,17.377650431117786,137.16835998935835,4.273812677704171,3.5386086208984904
999,Moisture,EVI,Drone,Cotton,Yes,18.47912358926524,129.48487637075112,5.925974714197578,8.965483777269691
1000,Nutrient,NDVI,Soil Sensor,Cotton,Yes,17.210658357032955,176.51606654971104,4.677144841091158,4.593152527022612
1001,Nutrient,EVI,Soil Sensor,Soybean,Yes,25.96991927207826,85.2422844250089,6.917775953306199,4.608039864399639
1002,Nutrient,EVI,Soil Sensor,Soybean,No,20.48075339735174,116.37063904902776,4.950263373533939,4.648164522629694
1003,Nutrient,NDVI,Soil Sensor,Corn,Yes,21.4419963394325,73.31784382346859,5.369890224943315,1.882849296168833
1004,Moisture,NDVI,Soil Sensor,Soybean,No,27.06027117975851,139.39123935960566,6.269757005057892,9.779414484979501
1005,Nutrient,LAI,Drone,Soybean,Yes,26.11856306830717,87.58166364069803,5.139873110309246,2.246561000426433
1006,Temperature,LAI,Drone,Cotton,Yes,12.644230456405994,100.07630965150787,5.511952464839847,4.0679715202226605
1007,Temperature,NDVI,Soil Sensor,Soybean,No,24.278291681672684,120.68760749352921,7.262487084161547,3.8737028829408144
1008,Nutrient,NDVI,Drone,Cotton,No,18.70872257804071,54.01558785546918,4.716839398244103,1.6721148953503868
1009,Nutrient,NDVI,Drone,Soybean,No,15.892978061250009,63.79069038812565,4.328806357927735,2.3703411710068902
1010,Temperature,EVI,Soil Sensor,Soybean,No,11.000376418043727,152.88938310623294,5.313431140532077,1.4037250256684723
1011,Temperature,EVI,Drone,Soybean,No,19.74499120690902,114.34549710762609,5.697507068055513,3.6316404420446213
1012,Moisture,EVI,Drone,Corn,Yes,17.108733614490628,179.7185332999843,6.170637128546271,8.799912316260158
1013,Temperature,NDVI,Drone,Cotton,No,15.030260793528017,154.20080054662992,5.489694784700028,4.05497985163646
1014,Temperature,LAI,Soil Sensor,Corn,No,23.89343459193915,51.215141247098366,7.15964680089122,2.113226488606413
1015,Nutrient,NDVI,Drone,Soybean,Yes,25.389707746311743,142.50684961507022,4.157277950673893,6.811244815455262
1016,Temperature,EVI,Weather Station,Corn,Yes,14.895790380588496,64.05872990895746,5.727070152794232,9.969408208494194
1017,Moisture,EVI,Weather Station,Cotton,No,10.988948733586945,167.13997696857413,5.5290236586256185,3.090914105787348
1018,Temperature,NDVI,Soil Sensor,Soybean,No,26.9750540113047,198.7261532417753,6.590313963227436,3.516139048335125
1019,Nutrient,NDVI,Weather Station,Corn,No,10.199194824086067,129.67981913622674,7.865105007589584,9.746623488527097
1020,Nutrient,EVI,Soil Sensor,Corn,Yes,28.74224987842944,152.41692502911957,6.041501626515449,2.608986587954384
1021,Temperature,EVI,Weather Station,Cotton,No,22.55239747965412,85.59712413421273,7.947507387766882,5.600926607132475
1022,Nutrient,EVI,Weather Station,Corn,Yes,16.436932704026404,115.63966156306904,5.20899757965279,3.156869197144854
1023,Moisture,NDVI,Weather Station,Cotton,Yes,14.929558191534724,178.41429983545754,4.123472530169844,9.391167081111195
1024,Moisture,EVI,Soil Sensor,Soybean,Yes,10.180113285289504,75.11344216193768,4.6626526699056505,9.833689131186647
1025,Temperature,EVI,Soil Sensor,Soybean,Yes,14.709428340217542,89.83034084206432,5.58049953909827,8.332280615080139
1026,Temperature,LAI,Drone,Corn,No,12.754566030342822,116.81505129290453,5.265335636754209,3.833054342315295
1027,Temperature,NDVI,Soil Sensor,Soybean,Yes,22.24332441446291,156.8373337766021,4.388216523933511,4.631387277524545
1028,Nutrient,LAI,Weather Station,Soybean,Yes,13.330911771876027,106.38259321935107,5.730640430762867,3.180751152997792
1029,Moisture,LAI,Weather Station,Corn,No,20.572596750732387,189.15984196745057,5.3524630866382505,9.016821703080923
1030,Moisture,EVI,Soil Sensor,Soybean,Yes,21.802328446889415,64.16855769030788,4.490476881829753,9.231024499193422
1031,Nutrient,NDVI,Soil Sensor,Corn,No,15.96083396693829,105.62062963172713,5.184468522447636,4.769835960214425
1032,Moisture,EVI,Soil Sensor,Cotton,Yes,10.701298980374375,156.34311851426327,7.545744221421562,6.908797629127017
1033,Temperature,NDVI,Drone,Cotton,No,10.745077612283922,83.89801484922387,5.208195461957361,2.4899786179722447
1034,Temperature,LAI,Weather Station,Cotton,Yes,10.526946643878352,148.46197013445095,6.855821692968206,4.914423103270681
1035,Temperature,NDVI,Drone,Corn,Yes,24.782493342730923,74.63254373410189,6.448188318631022,6.683491960061478
1036,Moisture,EVI,Drone,Corn,No,16.360194096285962,58.39704272925296,5.708724649633487,4.468628066662176
1037,Temperature,EVI,Weather Station,Soybean,Yes,25.92600371935327,68.15235751229733,4.956102547214677,4.2183957311781395
1038,Nutrient,EVI,Weather Station,Soybean,Yes,18.634656476856982,189.4977174701202,5.476058797383782,1.008990930402484
1039,Nutrient,NDVI,Soil Sensor,Soybean,No,19.05996201659928,132.7626324409327,6.368428853884171,8.238641173994026
1040,Moisture,LAI,Soil Sensor,Soybean,Yes,20.257652050191474,169.45186632194736,5.403012858997419,9.004038508193034
1041,Nutrient,LAI,Drone,Soybean,Yes,24.260629127502078,99.89817513575768,4.859585734296927,9.725171765912489
1042,Nutrient,NDVI,Soil Sensor,Corn,No,15.470057316594142,138.898797182817,4.465850995566528,7.47344246562294
1043,Moisture,EVI,Soil Sensor,Corn,No,12.431746990670538,124.24282005574874,7.519067751638261,5.939130811328961
1044,Temperature,LAI,Weather Station,Cotton,No,21.12114670382923,191.8606939103441,5.761251903007622,3.4235606782783843
1045,Temperature,EVI,Weather Station,Cotton,No,16.539552464854786,162.13619540811655,6.50083328697172,9.993695283671485
1046,Temperature,NDVI,Soil Sensor,Cotton,No,18.849826273360748,159.58139472448687,5.961641444547221,6.30777569078895
1047,Moisture,EVI,Weather Station,Cotton,Yes,22.938934166746108,56.952990415141926,7.490266073431854,7.130386650974016
1048,Nutrient,LAI,Soil Sensor,Corn,No,19.882514822825414,132.45045035055367,6.187739409792844,7.141655457597859
1049,Temperature,LAI,Weather Station,Corn,Yes,22.405576342016857,120.04871808527223,5.923125671796454,8.607266161814632
1050,Temperature,EVI,Weather Station,Corn,No,20.884000042272557,189.17633999092916,7.69840396168685,1.0870528496222729
1051,Moisture,NDVI,Weather Station,Soybean,Yes,24.795927438721982,88.60129822842984,6.878758384181419,2.9822224638823465
1052,Temperature,EVI,Weather Station,Soybean,Yes,24.1187323542324,90.47501799366415,4.446199629387429,6.989806001530126
1053,Moisture,NDVI,Soil Sensor,Cotton,No,20.683797836172385,111.70193733222506,4.710817844787256,9.05631163142111
1054,Nutrient,EVI,Drone,Soybean,Yes,23.578060417194138,86.5054570109564,7.148491451757767,7.168049037292206
1055,Moisture,LAI,Weather Station,Corn,Yes,27.471192045452256,69.37758767131243,7.343405284719817,4.721421623443121
1056,Moisture,NDVI,Soil Sensor,Cotton,No,18.64542575576337,178.61222699762013,6.180763316361186,4.253999462832354
1057,Moisture,NDVI,Soil Sensor,Cotton,No,18.255261454975873,133.74147866058738,6.217820911466557,7.641532074549883
1058,Moisture,NDVI,Weather Station,Soybean,No,25.2849124170476,179.20440784348503,6.527731851405778,7.671139274234741
1059,Nutrient,LAI,Drone,Cotton,No,21.65107674083988,174.6702148105544,5.756463097130558,6.463521932551213
1060,Nutrient,EVI,Weather Station,Soybean,Yes,11.42013560445177,92.30635321845067,6.720796493935616,3.6232032168760333
1061,Temperature,LAI,Soil Sensor,Soybean,Yes,27.842240313821627,132.1606166486411,4.433925030265662,9.326393365514893
1062,Nutrient,NDVI,Drone,Cotton,Yes,10.615662044752803,62.48265541101057,7.8451169694695455,5.9669194790677516
1063,Nutrient,EVI,Soil Sensor,Soybean,Yes,24.967927124194862,187.28778260461377,7.000619295179687,8.114431206234975
1064,Temperature,LAI,Weather Station,Soybean,Yes,25.175882854086257,110.63940725977297,6.524696816036028,2.928774359456485
1065,Nutrient,NDVI,Drone,Soybean,Yes,29.06222170563861,109.0514275833532,5.265288228037923,4.096367097532551
1066,Moisture,NDVI,Soil Sensor,Soybean,No,11.082688168046415,95.41330559269298,4.643821949826917,8.871215647486082
1067,Moisture,LAI,Soil Sensor,Cotton,Yes,21.93713721568982,119.09956170660557,5.637371855315779,1.4509632694597157
1068,Temperature,LAI,Soil Sensor,Corn,Yes,18.55681141254106,87.7639079818172,6.646306962296234,5.610837801309959
1069,Temperature,LAI,Weather Station,Corn,Yes,16.612659097190843,106.22784091952067,6.534838973692444,5.335349318596081
1070,Temperature,NDVI,Drone,Soybean,No,11.80637120598146,169.99205728773228,5.530564620262286,7.761071700172739
1071,Moisture,LAI,Weather Station,Soybean,No,21.253082393426183,175.13832553777578,6.453145575332519,3.5370439353939918
1072,Nutrient,NDVI,Weather Station,Soybean,No,19.58081451349227,95.62737164427742,7.254993182270191,2.9716013967363955
1073,Moisture,LAI,Weather Station,Corn,No,12.091089163020484,120.35216458291819,4.105139089350429,9.335195548959103
1074,Temperature,NDVI,Drone,Soybean,Yes,22.249790141941666,181.07296644200784,5.802484191721103,6.145386867626183
1075,Nutrient,NDVI,Weather Station,Cotton,Yes,24.75906240505877,57.90099977445457,7.0342209138671645,1.9422061145528904
1076,Nutrient,EVI,Weather Station,Cotton,Yes,25.345566021072965,183.3717442993678,6.184577881853508,2.73732545992889
1077,Moisture,LAI,Weather Station,Cotton,No,28.107463765248546,82.87765184784976,6.60590435171628,9.989434535628234
1078,Temperature,LAI,Weather Station,Corn,Yes,18.189414837775544,151.78088663215638,6.066705570421368,2.7604809662697316
1079,Moisture,NDVI,Soil Sensor,Soybean,Yes,29.06145537244274,137.38275445769006,7.967498178729244,6.494279602183108
1080,Nutrient,NDVI,Weather Station,Soybean,Yes,27.308588101653722,132.9411122283878,4.2184861459561525,4.781152710960563
1081,Moisture,NDVI,Soil Sensor,Soybean,No,15.93003142047878,178.9040337129232,5.964179287089509,8.970391853648518
1082,Moisture,EVI,Weather Station,Corn,No,13.18566074698917,65.23582154669919,4.36566619645807,7.79651733065795
1083,Temperature,EVI,Drone,Corn,No,18.707787922560268,102.0542037988454,4.639142248454282,6.3725625663563426
1084,Temperature,NDVI,Soil Sensor,Corn,Yes,18.037974159119333,130.73791195171484,5.532153401673048,1.0966508361818423
1085,Nutrient,LAI,Soil Sensor,Corn,Yes,21.514386106624087,171.69332809190598,4.62216036600195,8.918156867441137
1086,Moisture,LAI,Soil Sensor,Cotton,Yes,21.66772464655496,82.46646251175073,7.854748663826604,5.002007237548447
1087,Moisture,EVI,Soil Sensor,Corn,Yes,24.999739687599504,170.43947620614142,7.787159106900637,9.384198877167188
1088,Moisture,EVI,Drone,Corn,No,20.197798964112202,109.94577237409035,5.344438584882415,5.459851115687811
1089,Nutrient,NDVI,Weather Station,Corn,Yes,12.096452818815312,78.3370784650543,6.558990848150718,7.24802040264453
1090,Nutrient,LAI,Soil Sensor,Soybean,No,27.165826711062124,163.8479660665224,6.135013282375144,1.6236338451997794
1091,Temperature,NDVI,Drone,Soybean,Yes,16.195291663703742,63.63483522118217,7.262347922063075,7.706364881741072
1092,Temperature,EVI,Soil Sensor,Soybean,No,29.42594920613184,127.21510611131644,6.509782439267768,4.0419642818073065
1093,Temperature,LAI,Weather Station,Cotton,Yes,12.357202173595404,59.58136757928326,4.001009817962249,4.162231128986027
1094,Moisture,LAI,Soil Sensor,Cotton,Yes,29.165023444650064,103.46267827366813,7.052697542438955,2.0679026023845095
1095,Moisture,EVI,Drone,Corn,No,11.82023613765034,140.16151985095888,6.987392485184472,2.3217143377618203
1096,Temperature,NDVI,Weather Station,Soybean,No,14.62072275894119,133.41733122308196,6.038890822265924,2.6718315058558915
1097,Moisture,NDVI,Drone,Cotton,Yes,10.931598841730832,110.69831268569999,7.611675892932215,3.9538555171428014
1098,Temperature,LAI,Weather Station,Soybean,Yes,24.1022629327799,114.35719909581735,7.633784822761607,9.027729214980448
1099,Nutrient,EVI,Weather Station,Cotton,Yes,27.005974731435835,84.01543300261498,6.095646706817589,4.314342144070724
1100,Temperature,LAI,Weather Station,Cotton,No,18.68142163631961,118.38238826361544,6.431952924786151,7.519264359068966
1101,Nutrient,EVI,Soil Sensor,Corn,Yes,28.570441500848595,192.98822835812513,7.986088287698689,1.7447275350088427
1102,Moisture,NDVI,Drone,Corn,No,21.805981435111992,177.56793766756857,5.19528093924567,6.319889193447933
1103,Temperature,EVI,Drone,Cotton,Yes,22.600142708930463,71.78493036145157,5.29846896924591,5.337021081433956
1104,Moisture,NDVI,Drone,Corn,Yes,26.9083840340154,54.46711809813814,4.731095610653986,9.80162152259054
1105,Nutrient,EVI,Weather Station,Cotton,Yes,15.936004101036778,190.0286469074946,7.583467756631472,8.615869928910666
1106,Nutrient,LAI,Soil Sensor,Cotton,Yes,17.085314426552515,129.01246248211214,6.977953559797065,5.093467951947848
1107,Nutrient,NDVI,Weather Station,Soybean,No,28.119038383892885,130.67567347239617,4.422571395480968,7.976284876408049
1108,Moisture,LAI,Drone,Corn,No,28.019269920775276,167.10769935597835,7.927069404791863,2.7373486716439976
1109,Moisture,LAI,Soil Sensor,Corn,Yes,29.529655524017418,97.20334608069899,6.923846832644465,6.0610269465260025
1110,Moisture,NDVI,Soil Sensor,Corn,Yes,28.036766328833423,122.28613532540032,7.402088438419899,1.6715715001183735
1111,Moisture,NDVI,Soil Sensor,Soybean,Yes,12.547440720667218,195.29943697201062,4.192603156692804,4.132801290265148
1112,Nutrient,LAI,Drone,Soybean,No,26.474485722739747,150.82230303986108,6.019843675768671,3.032759634599533
1113,Nutrient,LAI,Soil Sensor,Soybean,Yes,18.196769562191882,73.06175479936789,6.794393146908157,7.470188337926898
1114,Temperature,LAI,Soil Sensor,Corn,No,29.816027118918758,69.98401219765299,6.171786338287365,5.410816220929253
1115,Temperature,LAI,Weather Station,Corn,No,19.445619286576022,80.6397137499508,6.66658986279711,7.759634309632094
1116,Moisture,NDVI,Weather Station,Corn,No,21.076721650044412,165.00675116310762,7.271496254361891,5.6376589386830105
1117,Nutrient,NDVI,Soil Sensor,Soybean,No,20.59549830513597,94.3065505760924,5.497348251840785,1.7783599793647467
1118,Nutrient,LAI,Soil Sensor,Soybean,Yes,16.434740597165558,53.20832700126197,7.394674702474839,7.618308847592741
1119,Nutrient,EVI,Weather Station,Cotton,Yes,11.500441777858363,191.62615452584927,4.651664419061163,8.49906337589025
1120,Temperature,EVI,Weather Station,Soybean,No,27.91302460803837,75.45701245923661,5.083544220105499,9.131781033215134
1121,Temperature,NDVI,Weather Station,Cotton,Yes,26.053516250525735,51.43372792221029,4.1733824797093035,6.1479275077603734
1122,Nutrient,LAI,Drone,Corn,Yes,12.790535611193386,85.56974035749845,5.4577072453410045,7.782268230995456
1123,Nutrient,LAI,Drone,Soybean,Yes,25.53536542700146,85.25431806772005,5.519638179296481,7.768399031943644
1124,Nutrient,NDVI,Weather Station,Corn,No,22.5169333210122,113.30078762685847,7.221082388829004,2.401747838190499
1125,Temperature,EVI,Soil Sensor,Corn,Yes,18.182875758352445,188.05847472500554,6.612522681158624,2.477986187136137
1126,Nutrient,EVI,Weather Station,Corn,Yes,15.080422981911255,181.87773766686468,5.7468902326226665,1.6379695522821351
1127,Nutrient,EVI,Drone,Corn,Yes,27.19457567004465,118.53418324736418,6.608455914494993,3.879222716262713
1128,Moisture,NDVI,Soil Sensor,Soybean,Yes,24.00376518588106,111.63498574877097,4.211133402062765,5.261577289669581
1129,Moisture,EVI,Drone,Corn,Yes,20.954798189382736,133.2513629712277,4.721086144073505,9.981080674787952
1130,Temperature,NDVI,Soil Sensor,Cotton,Yes,22.19137067796928,86.51810179576486,6.5077914209670205,4.8789400786135255
1131,Nutrient,NDVI,Drone,Soybean,Yes,11.82132364164362,57.827748794954424,6.5654672769012095,7.536183296566338
1132,Nutrient,LAI,Soil Sensor,Corn,Yes,19.478395218223838,190.88362042568102,7.096538634829709,7.2405732364528115
1133,Moisture,EVI,Soil Sensor,Soybean,Yes,13.87400585571404,78.00484773157591,5.611999036214408,2.840337552255216
1134,Temperature,NDVI,Soil Sensor,Cotton,Yes,14.167673580176508,79.76010938685747,6.890216386464624,1.5265643630449277
1135,Moisture,EVI,Soil Sensor,Corn,No,23.226079245737335,120.86904932809215,6.735921330240758,5.914060763802287
1136,Moisture,EVI,Drone,Cotton,Yes,28.225123036685762,123.74200172604961,7.853573513479397,7.302750330830285
1137,Moisture,LAI,Drone,Corn,No,18.07513220956693,52.765131455111295,4.860520905698717,9.984266111676304
1138,Moisture,EVI,Soil Sensor,Cotton,Yes,14.154985460243807,72.1932108160956,6.206718255010558,4.227499470530537
1139,Nutrient,LAI,Soil Sensor,Corn,No,22.974938744733084,106.72322278411126,6.407057768441877,9.06728105872987
