,Climate_Type,Soil_Type,Irrigation_Method,Crop_Type,Pest_Control_Method,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Crop_Yield_Tons_per_Hectare
1108,Tropical,Sandy,Flood,Rice,Organic,27.23265212491095,54.93661954324089,6.340489300228617,2.084696558128441
1109,Tropical,Clayey,Flood,Rice,Chemical,13.014648145929407,94.42614719024036,6.9008015863830146,3.713683634997731
1110,Tropical,Sandy,Flood,Maize,Chemical,15.576751671552167,180.6380991274848,6.541598229916449,8.020234581165006
1111,Tropical,Clayey,Flood,Maize,Chemical,11.869847231679795,52.7489252817798,6.856491207310965,5.728708638586057
1112,Arctic,Clayey,Flood,Maize,Organic,14.217556812147043,131.78801693929557,5.716610018207591,9.609263746527695
1113,Arctic,Clayey,Drip,Maize,Organic,14.7745762382229,159.1738503760916,6.910509162284036,5.329563808114044
1114,Temperate,Loamy,Flood,Rice,Chemical,28.352663818434202,143.2784128226864,4.574965024078876,7.092621438089614
1115,Temperate,Loamy,Sprinkler,Wheat,Organic,11.562193775023124,164.07983031566545,4.650345247052455,5.588050291674258
1116,Tropical,Clayey,Flood,Wheat,Organic,18.54830240375419,158.85377733721185,4.651328583317851,9.486689461165412
1117,Arctic,Sandy,Flood,Maize,Organic,20.64797374453826,153.804604272967,7.563459828143104,4.58793182860848
1118,Arctic,Clayey,Flood,Wheat,Organic,27.973861076043217,173.23097913884783,4.304136253234538,3.0681680966074003
1119,Arctic,Clayey,Flood,Wheat,Chemical,29.953924373224268,146.85360026743075,7.206033490933903,3.9397047425289387
1120,Temperate,Sandy,Flood,Wheat,Organic,25.067762298396715,110.36277413854731,4.934283592186949,8.674976837487062
1121,Temperate,Clayey,Drip,Maize,Chemical,29.41581981138059,120.78636648718813,5.873719761981002,5.4814470716092005
1122,Arctic,Sandy,Drip,Rice,Chemical,25.742022650717473,157.5087174022176,7.663826381862712,4.188270731520151
1123,Arctic,Loamy,Flood,Rice,Organic,29.264052819428333,181.4459044500191,6.343748918750027,5.8983401962853454
1124,Arctic,Loamy,Drip,Wheat,Organic,24.145414518889105,90.83282012596635,4.840470744929434,2.1990673654915813
1125,Temperate,Sandy,Sprinkler,Rice,Organic,11.595268509021421,101.31151939566061,5.136360241275229,1.0482337416303649
1126,Arctic,Loamy,Flood,Rice,Chemical,18.03840373985353,189.6109094543619,7.681786495583143,3.525262153241417
1127,Arctic,Loamy,Sprinkler,Maize,Chemical,22.93194567604941,136.77676886141683,5.708575700439914,6.445051478051881
1128,Tropical,Sandy,Sprinkler,Maize,Chemical,17.01437018908502,76.84427257025015,6.347941932027158,7.4051269269524855
1129,Tropical,Loamy,Flood,Wheat,Chemical,15.467678362275572,149.55427083685743,5.839728786501555,8.4394986971677
1130,Temperate,Clayey,Sprinkler,Wheat,Chemical,21.547985342661818,198.61432333090696,5.513752352193798,9.339972034550227
1131,Arctic,Clayey,Sprinkler,Wheat,Chemical,28.6700375340487,173.51803467056,4.893116507729608,4.709011122682913
1132,Arctic,Sandy,Sprinkler,Maize,Chemical,10.699637470323072,161.8611704827104,6.744766001938409,7.6646511960170916
1133,Tropical,Loamy,Flood,Rice,Organic,25.384624070828753,81.20699813994038,6.872968105088482,1.672056371782563
1134,Temperate,Clayey,Flood,Maize,Chemical,24.45454556089254,181.42096770260108,5.099540366429598,1.5177699889487208
1135,Tropical,Clayey,Sprinkler,Maize,Chemical,29.279068507765743,128.86832653033196,7.1560433722193215,2.123181927875409
1136,Tropical,Loamy,Flood,Rice,Chemical,28.614224446650873,183.39350331079334,7.418140801206718,5.037121880476861
1137,Tropical,Loamy,Flood,Rice,Chemical,25.244651240883858,99.4741744137319,7.682700384958522,2.901532946488749
1138,Tropical,Clayey,Sprinkler,Wheat,Organic,20.408175293651972,59.30765789531492,4.64484965567348,3.582324477440342
1139,Arctic,Clayey,Flood,Rice,Chemical,14.085351064670398,121.39639529896192,5.2156947344530655,6.830921561610724
1140,Arctic,Sandy,Drip,Rice,Chemical,20.904714366511488,90.47564072268165,7.441413390014782,4.226699609225614
1141,Tropical,Sandy,Flood,Rice,Organic,25.307039878393077,157.28439346644473,4.794160811311576,6.016344019462199
1142,Temperate,Clayey,Drip,Rice,Organic,27.91338425275786,193.56598292840485,4.013873836973982,4.71163381062933
1143,Temperate,Sandy,Sprinkler,Wheat,Chemical,25.79424018421098,153.64612267273458,7.483309241006538,2.520723299678376
1144,Temperate,Clayey,Flood,Wheat,Chemical,13.90533870382108,183.0400894563805,5.305797767005478,1.666179912303047
1145,Temperate,Clayey,Sprinkler,Rice,Chemical,21.993726284561188,117.95360204018095,5.6579901005558,3.1260834577889907
1146,Tropical,Sandy,Sprinkler,Rice,Chemical,16.64346919062714,165.74611057929525,5.785336102882551,1.5193042254193991
1147,Arctic,Sandy,Sprinkler,Wheat,Chemical,10.18411334781286,176.45651550075553,7.3930984026689135,6.567507639008262
1148,Temperate,Loamy,Sprinkler,Wheat,Chemical,14.00441871577332,156.63134413753136,5.351568578373842,8.161458413194904
1149,Tropical,Loamy,Sprinkler,Rice,Organic,12.264412998668986,126.16659291043469,7.569119543425927,4.0576669141366075
1150,Temperate,Loamy,Flood,Maize,Organic,26.85438247078937,143.87991644230522,6.467756552192192,4.483999498171224
1151,Temperate,Clayey,Drip,Wheat,Chemical,15.17012504295624,155.07604935183204,6.109146896134737,8.345719564833761
1152,Tropical,Sandy,Flood,Wheat,Chemical,15.69395937775111,87.96266048321402,5.30245802850985,3.003516211362043
1153,Arctic,Clayey,Flood,Wheat,Chemical,29.198731435977685,171.4368891372477,4.974846785124743,2.0724423867538677
1154,Arctic,Sandy,Flood,Rice,Organic,17.581734460977042,192.54868084509098,6.496233771109395,5.510063055979778
1155,Tropical,Clayey,Flood,Rice,Chemical,10.191712802887892,119.7858972769904,5.7875766402263045,6.815711525799134
1156,Arctic,Loamy,Drip,Wheat,Organic,15.676922966922731,155.1600774664816,7.642064039728025,6.396889825418313
1157,Tropical,Loamy,Flood,Rice,Organic,12.38599161203625,160.5538858685531,5.966554864456199,7.424857407467627
1158,Tropical,Loamy,Sprinkler,Rice,Chemical,12.056171234717079,149.33713212822204,6.047179666804764,1.510760639557215
1159,Tropical,Clayey,Flood,Wheat,Organic,11.549745802714991,132.06726624929533,5.6668931245440035,4.8538145148253555
1160,Arctic,Sandy,Flood,Rice,Chemical,21.865189403507546,182.24719318622158,7.15705198796514,3.147134715511238
1161,Tropical,Sandy,Drip,Maize,Organic,13.786954472597174,117.33900639033416,5.699356792437081,7.8320913359142175
1162,Temperate,Loamy,Drip,Rice,Chemical,17.224855880820208,59.16544347299054,5.077367998999019,8.854574356543147
1163,Arctic,Loamy,Sprinkler,Rice,Chemical,27.240354322600336,176.68345635682402,7.4481234971740395,3.532021667257734
1164,Arctic,Loamy,Flood,Wheat,Organic,18.486762795925515,151.0971908474826,6.387312885460961,1.8569627116246745
1165,Arctic,Loamy,Flood,Wheat,Organic,28.313827001032752,177.38879397494696,6.366040879076007,3.2808516579225717
1166,Arctic,Sandy,Flood,Maize,Organic,19.958761067912125,70.78211636670414,6.443288828655707,1.9360764015302772
1167,Temperate,Clayey,Sprinkler,Rice,Chemical,17.976732296795113,54.612941076457446,6.875358992822667,3.9017994950210837
1168,Arctic,Clayey,Drip,Maize,Organic,25.007778541814034,190.1561810573752,5.252271957250267,5.843787204896431
1169,Arctic,Clayey,Sprinkler,Maize,Organic,11.463501975360042,72.15924587758614,4.135377483332011,9.763128589583857
1170,Tropical,Clayey,Flood,Wheat,Chemical,11.789567659648348,171.4478498105678,7.242372643508038,4.594332289162226
1171,Arctic,Loamy,Drip,Rice,Chemical,23.039474278459213,173.48149132709537,4.51562021552655,2.98035931469159
1172,Temperate,Loamy,Drip,Wheat,Organic,19.738814264784963,156.30578008235045,6.887278948842177,2.5012156633375158
1173,Temperate,Loamy,Sprinkler,Maize,Organic,25.808305006384202,69.68933166393064,4.329261193149315,2.557357895248084
1174,Temperate,Clayey,Drip,Maize,Organic,28.32541674687063,150.10979368412114,5.501231368113968,2.7333791493531328
1175,Temperate,Loamy,Drip,Wheat,Chemical,17.76733755343095,183.36298749902986,4.2521042793261525,7.860403202837023
1176,Arctic,Loamy,Flood,Wheat,Chemical,21.928200531692923,113.82974672013248,6.088854718510898,1.5492494028917791
1177,Arctic,Sandy,Flood,Wheat,Organic,20.013932555906198,112.02752815678983,6.6125430911263,9.976624362487307
1178,Temperate,Sandy,Drip,Wheat,Chemical,29.632213112848657,116.42874643691286,4.685732564712753,5.7041775204963505
1179,Temperate,Loamy,Drip,Wheat,Organic,26.621688147131902,62.340783601430964,5.486510473753608,5.898447048707431
1180,Arctic,Sandy,Sprinkler,Maize,Organic,28.23475416554707,183.80383535449602,7.720957964172214,4.218074908296444
1181,Temperate,Sandy,Sprinkler,Wheat,Chemical,15.086801751552084,180.37742959707654,5.769556468429827,7.212298234709084
1182,Tropical,Loamy,Drip,Rice,Organic,25.450528463251885,199.68639826854294,7.210174275906226,5.243107067927179
1183,Temperate,Loamy,Flood,Maize,Organic,15.309464499952979,137.777471224762,7.708738980240836,3.9615515646809483
1184,Temperate,Loamy,Drip,Maize,Chemical,14.174850668567798,162.67874546770787,7.897383299909146,3.386245633372386
1185,Tropical,Loamy,Drip,Rice,Organic,28.885323193111017,80.40078594609571,7.593288078765477,9.330860862399335
1186,Tropical,Clayey,Flood,Rice,Organic,10.386088334357332,150.12932273362543,5.2696213166358765,3.6189056354717817
1187,Arctic,Clayey,Flood,Maize,Chemical,29.307774073268593,147.4599273136086,7.850291544644772,4.927539334868578
1188,Arctic,Loamy,Sprinkler,Wheat,Organic,12.985237939776123,185.18131037624187,7.249580966984188,4.153072619048214
1189,Tropical,Sandy,Sprinkler,Maize,Organic,26.388761635865364,174.61890842586112,7.3487023345579505,1.7756094468523236
1190,Tropical,Loamy,Sprinkler,Maize,Chemical,15.518451061362061,190.76996939266448,4.0606919366873395,2.673409550340404
1191,Arctic,Loamy,Sprinkler,Rice,Chemical,17.014046548614548,180.32502090524113,7.816955453273175,2.7055177779374384
1192,Temperate,Sandy,Flood,Maize,Chemical,14.335154226439698,180.3040842348278,7.112360895394962,7.242845629506894
1193,Tropical,Clayey,Drip,Wheat,Organic,21.710280849621594,59.558499003307745,7.0718699860316,4.659268689692283
1194,Arctic,Loamy,Sprinkler,Rice,Chemical,16.96191095015748,176.89429290439338,4.326098923714345,8.037708067635927
1195,Temperate,Loamy,Sprinkler,Maize,Organic,23.147860789893265,141.12175917546773,4.9302741642933245,7.380558319007413
1196,Tropical,Clayey,Flood,Maize,Chemical,10.31294635884132,107.06666776489418,7.849046660551597,2.728447897564339
1197,Temperate,Clayey,Flood,Wheat,Organic,11.287497670300793,58.477193658209345,6.002708299221905,6.066252281080906
1198,Arctic,Sandy,Drip,Maize,Organic,11.993223054624973,151.651066215207,5.591432072949024,7.686179614439225
1199,Tropical,Clayey,Drip,Maize,Chemical,18.37987370620462,99.23026258064262,7.359763268587654,6.697386311281507
1200,Temperate,Clayey,Flood,Maize,Organic,26.29592345319952,120.16643974790522,4.349361656455777,6.400148572791828
1201,Tropical,Clayey,Sprinkler,Maize,Organic,27.763558207567655,152.25926555827016,5.667768065084237,7.656497986606912
1202,Temperate,Sandy,Sprinkler,Wheat,Chemical,14.896214801218015,186.76618205362143,5.502803097688334,1.511026653306762
1203,Arctic,Clayey,Sprinkler,Maize,Organic,21.487394484780282,173.81553734074976,5.399405548121571,7.582797526252896
1204,Arctic,Clayey,Drip,Maize,Organic,25.36729985385201,117.58956936553997,5.2307689746122925,3.453897368380855
1205,Tropical,Sandy,Sprinkler,Maize,Organic,15.776588598392173,108.16747361695684,4.840299827160312,6.146850290584187
1206,Temperate,Clayey,Sprinkler,Rice,Chemical,18.180154734725463,85.96696082660712,4.691643211962089,3.180744952268567
1207,Tropical,Clayey,Flood,Wheat,Chemical,20.47948405371428,105.86401267639523,6.561624467678696,8.549358149861538
1208,Tropical,Sandy,Sprinkler,Rice,Chemical,12.697496928160954,66.65695809378474,7.677579364834713,5.3250341887068044
1209,Temperate,Loamy,Flood,Rice,Chemical,10.519645874515607,195.66582625471318,6.035406580999526,6.786470908224852
1210,Temperate,Sandy,Sprinkler,Wheat,Chemical,13.056116186365665,136.08761659393684,5.1918982093865775,8.146738391290553
1211,Temperate,Clayey,Drip,Rice,Chemical,22.53707242507067,69.17087641928194,4.636640790888905,9.05783729564228
1212,Arctic,Clayey,Sprinkler,Rice,Chemical,11.472365230673633,102.92090138988587,7.320573460210377,7.588558873624069
1213,Tropical,Clayey,Sprinkler,Rice,Chemical,13.793927297002567,132.0558715430984,7.885968225892855,2.3389171857136515
1214,Tropical,Sandy,Flood,Wheat,Organic,16.757077713906074,129.93284549613043,5.396621605871408,8.690791326272079
1215,Arctic,Clayey,Flood,Maize,Organic,11.557401286127327,55.325505307794856,5.163801702208516,6.567201242789555
1216,Temperate,Clayey,Flood,Wheat,Organic,13.833985423232688,192.6261551343667,6.405971811899765,6.485047825422463
1217,Arctic,Sandy,Sprinkler,Wheat,Organic,28.225395779670222,91.3063522212417,7.1013159238137025,9.292065038244294
1218,Arctic,Loamy,Sprinkler,Wheat,Chemical,10.385982644539695,52.42770033978368,5.821611214198658,3.239484000992948
1219,Arctic,Loamy,Drip,Rice,Organic,23.06863848348724,61.46660134254237,6.520292599443797,3.1562885664462996
1220,Tropical,Clayey,Sprinkler,Maize,Organic,17.6881786183037,137.02923548719656,6.866196272093168,5.618741992254657
1221,Arctic,Sandy,Drip,Wheat,Organic,23.452974788647424,70.66782810126453,7.842369151424717,7.757767598813786
1222,Tropical,Clayey,Flood,Wheat,Organic,21.77383440726809,56.258718928025495,4.660149322080334,5.025166374056583
1223,Tropical,Sandy,Flood,Maize,Organic,14.469975087092886,106.9439699619067,7.989529975301478,6.70502250903162
1224,Tropical,Sandy,Flood,Maize,Chemical,26.94418975146777,143.41417885102828,5.568626620964915,5.072722518004469
1225,Temperate,Loamy,Drip,Maize,Chemical,19.838807652187135,66.77597072624185,6.892800570906215,6.4934846243827185
1226,Tropical,Loamy,Sprinkler,Rice,Organic,26.450720378269434,96.99917482269734,6.289657511891988,8.4003607235234
1227,Tropical,Sandy,Flood,Maize,Organic,18.120250723764386,112.66410074368133,5.9466744680353605,2.6242902648183097
1228,Temperate,Clayey,Sprinkler,Rice,Organic,29.69371107830478,73.91901466801508,6.7923014749263455,7.2584068060538565
1229,Tropical,Loamy,Sprinkler,Wheat,Organic,25.409787170025925,125.91108477000652,5.58301540089438,8.08683165404365
1230,Arctic,Clayey,Flood,Rice,Chemical,29.31900410225147,62.78211303526564,4.504439925347226,5.024002667336042
1231,Arctic,Loamy,Drip,Maize,Organic,20.286529578197175,56.9777744517603,5.955573532484959,3.9091021936106882
1232,Tropical,Loamy,Sprinkler,Rice,Chemical,19.47382264581401,127.97530507327022,6.087663482729274,1.1218989153196186
1233,Temperate,Clayey,Flood,Maize,Organic,25.109076186505156,87.18454591263134,4.807608613599757,8.173945201006841
1234,Arctic,Loamy,Sprinkler,Rice,Chemical,27.605825260268603,64.30607118470412,7.742477425314629,3.9514479313238926
1235,Temperate,Loamy,Sprinkler,Wheat,Chemical,29.28291591731116,113.58688812314483,4.909902586585165,4.215785224672452
1236,Temperate,Clayey,Sprinkler,Rice,Chemical,16.491038120649996,187.27111092760921,5.636910376336391,4.02405546788931
1237,Arctic,Loamy,Sprinkler,Wheat,Organic,25.974091476852777,158.62886699812324,4.619718747378894,5.488653977311043
1238,Temperate,Loamy,Sprinkler,Maize,Organic,14.212911952710733,172.34238730205414,6.1431865847477765,7.322496158971694
1239,Arctic,Loamy,Drip,Wheat,Chemical,20.911486934908904,180.78709831379547,5.230550432400358,7.946768179004597
1240,Temperate,Clayey,Drip,Maize,Organic,13.596962968183984,195.89416120946285,5.9570900799043365,4.533136483628425
1241,Arctic,Sandy,Flood,Maize,Organic,16.94794723500678,164.48698602712597,4.898467665832808,6.967918315406521
1242,Tropical,Clayey,Drip,Wheat,Chemical,28.627167344129184,141.26118829092195,4.215100511794863,7.486158252441837
1243,Arctic,Sandy,Drip,Wheat,Organic,12.921813995461722,104.81388204533708,7.116906604329021,3.672255985096434
1244,Arctic,Loamy,Drip,Rice,Chemical,22.64801790270393,77.24648548365741,6.564345135838634,1.8695932258338395
1245,Arctic,Sandy,Sprinkler,Rice,Organic,21.859085458548066,152.99898109749415,5.362957422844051,9.051991485800162
1246,Arctic,Clayey,Sprinkler,Wheat,Organic,12.41476705417973,199.2424979182913,4.189976898729289,7.094043746034336
1247,Temperate,Clayey,Flood,Wheat,Chemical,16.519580875376242,120.10380269283786,7.462300250788484,6.8329936798866235
1248,Tropical,Loamy,Flood,Wheat,Chemical,21.259630090305315,158.55190521392115,4.679180019742717,1.5301226369078018
1249,Arctic,Sandy,Flood,Wheat,Chemical,13.743572179769805,124.26386749897343,7.722968873125712,8.360857517535338
1250,Temperate,Loamy,Sprinkler,Maize,Chemical,26.012473128256307,114.7900135045215,5.914381514383834,6.094487404774478
1251,Tropical,Loamy,Drip,Wheat,Organic,29.443130190694998,111.54584203398727,5.3615468396339345,8.630959755858095
1252,Tropical,Clayey,Drip,Wheat,Organic,14.29518799924944,125.69370243975465,6.9670379075638555,9.771050653630853
1253,Tropical,Sandy,Sprinkler,Wheat,Organic,13.738239295811518,105.03434927980626,7.507357624300743,9.61390288792218
1254,Tropical,Sandy,Flood,Wheat,Chemical,19.098701435948893,162.31599827327116,5.482854254582843,8.704804117511868
1255,Arctic,Sandy,Flood,Maize,Organic,24.955305542800645,181.1408039887275,5.629375008680749,1.09852636448232
1256,Arctic,Sandy,Flood,Rice,Organic,15.632012204705028,182.43279599677763,5.73263287738879,8.971544874132608
1257,Temperate,Loamy,Sprinkler,Rice,Organic,10.397598173945608,84.15480701387389,7.689292245914676,1.6755608244488096
1258,Temperate,Loamy,Flood,Rice,Chemical,20.82441256065788,184.38637080972362,6.770255966057331,8.660745731590906
1259,Temperate,Clayey,Flood,Rice,Chemical,29.13201135534615,101.23268477826576,4.990584468182622,3.5215666175046128
1260,Tropical,Loamy,Sprinkler,Rice,Organic,17.82553710813891,96.39614982279465,4.739998790007918,6.4906150468003085
1261,Tropical,Loamy,Drip,Maize,Organic,18.402691083662006,159.0134086097354,4.921470653699265,1.342614080348917
1262,Arctic,Clayey,Sprinkler,Rice,Chemical,29.37803434228076,95.70445101294342,5.05425555674207,7.940635265064053
1263,Tropical,Clayey,Sprinkler,Maize,Chemical,23.892152232534567,57.94496084145652,4.920733965336006,2.0053551000967436
1264,Tropical,Clayey,Sprinkler,Maize,Chemical,24.383438456842505,106.0426658465462,6.634025788769584,4.696193545081947
